,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
10,-0.30477386211763696,-0.7848905642207595,-0.10331282968963837,3,1,1,3,1.0199151279538763,-0.29297508270245554,3,4,1,0,2,-0.9710227153401287,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,1,0,-0.4126943771717033,1,2,2,2,0,56,-0.910500736453765,0,0,0,0,11,1,4,0,1,0.1308338273345655,0,0.04224195441383058,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,1,0,-0.7027223652857345,4,4,0,-0.06313935545242814,0,0,0,129500.0,0,-0.28588647550360613,0,3,-0.02667561487427557,1,-0.7406335114617137,72,15,2
11,0.057136749842049604,1.8789678978873872,-0.10331282968963837,4,1,1,3,1.2218750795843867,-0.29297508270245554,0,4,1,0,0,-0.8731780947041484,1,0,0,0,-0.3595391482902645,2,0,0,0,2,0,3,0,1.2217937361350555,3,2,0,2,0,96,1.6267927093086796,0,0,0,0,12,1,1,0,1,0.22263049707236018,0,0.7457657178256155,1,-0.10117968082459,0,0,1.0321456421789783,0,0,6,0,-0.39195881853251885,4,8,0,-0.06313935545242814,0,0,0,345000.0,0,-0.28588647550360613,0,9,0.2796605697514418,1,0.42117762089470023,112,56,0
12,-0.6310031461376362,-0.7848905642207595,-0.10331282968963837,2,1,1,3,0.648923477676091,-0.29297508270245554,1,4,1,0,2,-0.8777290072918685,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,1,0,-0.561284205654136,1,2,2,2,0,53,-1.1634396469347563,0,0,2,0,13,1,4,0,1,0.3550002805064177,0,-0.004659629813621751,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,8,0,-0.7027223652857345,5,4,0,-0.06313935545242814,0,0,0,144000.0,0,2.846657598870933,0,2,-0.3171277010379187,1,0.3658532812586805,69,12,2
13,0.8523206296407976,-0.7848905642207595,-0.10331282968963837,3,1,1,1,-0.9689513522335401,-0.29297508270245554,4,4,0,0,1,2.1235978443094803,1,0,0,0,-0.3595391482902645,2,1,0,0,1,0,2,0,1.7047106787029616,3,2,1,2,0,97,-0.013358038341498768,0,0,0,0,14,1,3,0,1,0.06135237012971537,0,1.0271752231903295,1,-0.10117968082459,0,0,1.143968331584572,0,0,7,0,-0.21437964895925274,4,6,0,-0.06313935545242814,0,0,0,279500.0,0,-0.28588647550360613,0,5,1.0035216282373962,1,0.5239228230758797,113,57,1
14,0.23809205582189288,-0.7848905642207595,-0.10331282968963837,2,1,1,3,0.640142610213895,-0.29297508270245554,2,4,1,0,2,-0.0926965859101662,1,0,0,0,2.3800058238151234,2,2,0,0,1,0,1,0,-0.561284205654136,1,2,1,2,0,51,-0.4895945807314903,1,0,2,0,15,1,4,0,1,0.0953323528503355,1,-0.004659629813621751,1,-0.10117968082459,0,0,0.618401691378282,0,0,4,0,2.449307894639739,4,5,0,-0.06313935545242814,0,0,0,157000.0,0,-0.28588647550360613,0,3,0.45665480975741185,1,-0.7406335114617137,67,10,2
15,-0.7788257904591983,-0.7848905642207595,-0.10331282968963837,2,1,1,3,-0.9689513522335401,-0.29297508270245554,4,4,0,0,2,0.6172457777741559,1,0,0,1,-0.3595391482902645,2,2,0,0,0,1,1,0,0.4788445937228924,2,2,2,2,0,82,-1.2780525907464555,0,0,0,0,16,1,4,0,1,-0.5132643525936071,1,-0.8488881459077636,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,6,0,0.9546832173980824,7,6,0,-0.06313935545242814,0,0,0,132000.0,0,-0.28588647550360613,0,3,-0.49866025489019566,1,-0.3612666111004357,39,51,1
16,-0.39652584824826176,-0.7848905642207595,-0.10331282968963837,2,1,1,3,0.2998839960537961,-0.29297508270245554,1,4,1,0,2,-0.3065894775330068,1,0,0,0,-0.3595391482902645,2,2,0,0,1,0,1,0,0.03307510827559453,2,2,0,2,0,61,-0.9816398050265438,0,0,0,0,17,1,4,0,1,0.13603225752689918,0,-0.004659629813621751,1,-0.10117968082459,0,0,0.4394853883293323,0,17,2,0,-0.7027223652857345,6,5,0,-0.06313935545242814,0,0,0,149000.0,0,-0.28588647550360613,0,3,-0.1083652641078002,1,-0.7406335114617137,77,20,4
17,0.3476847059223614,-0.7848905642207595,-0.10331282968963837,2,0,4,4,-0.9689513522335401,-0.29297508270245554,5,5,0,0,4,-1.2759338587173696,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,2,0,0.20023866531833123,2,2,2,2,0,58,-0.40462291549178225,0,0,2,0,18,2,4,0,1,0.07897631639152955,0,0.13604512286873524,0,-0.10117968082459,0,0,-0.5669188163210098,0,12,9,0,-0.7027223652857345,4,3,0,-0.06313935545242814,0,0,0,90000.0,0,-0.28588647550360613,0,4,-2.386598814953876,1,-0.7406335114617137,74,17,0
18,-0.11617255729357495,-0.7848905642207595,-0.10331282968963837,3,1,1,3,0.4491587429111298,-0.29297508270245554,0,4,1,0,2,-0.21102031319088654,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,1,0,0.4788445937228924,2,2,2,2,0,95,-0.7642704288319419,1,0,0,0,19,1,3,0,1,0.4471773231851149,0,-0.14536438249597874,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,5,0,0.8067005760870274,4,4,0,-0.06313935545242814,0,0,0,159000.0,0,-0.28588647550360613,0,4,0.1412419974390806,1,-0.7406335114617137,111,54,2
19,0.4572773560228298,-0.7848905642207595,-0.10331282968963837,3,1,1,3,0.1374379480031683,-0.29297508270245554,6,4,0,0,2,-0.08131930444086617,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,1,0,-0.830603269778545,1,2,2,2,0,49,-0.31965125025207425,0,0,2,0,20,1,4,0,1,-0.33068534096042435,0,0.04224195441383058,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,4,0,-0.7027223652857345,5,4,0,-0.06313935545242814,0,0,1,139000.0,1,-0.28588647550360613,0,4,-0.05163634102896365,1,-0.7406335114617137,65,15,3
20,-0.0040312409117002415,2.056247445278122,-0.10331282968963837,4,1,1,1,-0.9689513522335401,-0.29297508270245554,4,4,0,0,0,1.359044529572518,1,0,0,0,-0.3595391482902645,2,1,0,0,1,0,3,0,1.7650752965239498,3,2,1,2,0,96,1.7295491416915822,1,0,0,0,21,1,3,0,1,0.513108632941542,1,1.4961910654648527,1,-0.10117968082459,0,0,1.557712282385268,0,0,10,0,1.5762103109045138,4,7,0,-0.06313935545242814,0,0,0,325300.0,0,-0.28588647550360613,0,7,0.24108490205783295,1,1.1562009903446764,112,56,0
21,-0.13146455498201243,-0.7848905642207595,-0.10331282968963837,3,1,1,3,-0.9689513522335401,-0.29297508270245554,4,4,0,0,2,0.17353180047145458,1,0,0,0,2.8314081203552157,2,2,0,0,1,0,1,0,-0.8956113197396094,1,2,2,2,0,22,-0.7761269402607384,0,0,0,0,22,1,3,1,1,-0.34475913977381556,0,-0.5674786405430496,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,5,0,-0.7027223652857345,6,6,1,-0.06313935545242814,0,0,0,139400.0,0,-0.28588647550360613,0,4,-0.9411458549051208,1,-0.7406335114617137,40,0,1
22,1.6194691803440768,-0.7848905642207595,-0.10331282968963837,3,1,1,3,-0.9689513522335401,-0.29297508270245554,4,4,0,0,1,2.767551975471862,1,0,0,0,-0.3595391482902645,2,1,0,0,1,0,2,0,0.28382044383969957,2,2,1,2,0,93,0.5814436183364575,0,0,0,0,23,1,3,0,1,-0.054027421944032095,0,0.2767498755510922,0,-0.10117968082459,0,0,1.0041899698275798,0,0,8,0,1.6502016315600414,4,7,0,-0.06313935545242814,0,0,0,230000.0,0,-0.28588647550360613,0,5,1.645693037489826,1,0.6108610710753393,109,52,2
23,-0.2538005364895121,-0.7848905642207595,-0.10331282968963837,3,0,1,3,0.8750308148276406,-0.29297508270245554,0,4,1,0,1,-0.8208425999453683,1,0,0,0,-0.3595391482902645,2,2,0,0,1,0,1,0,0.4602708651625883,2,2,2,2,0,67,-0.8709790316911101,0,0,2,0,24,1,4,0,1,-0.7536600512439645,0,-1.1771992354999299,0,-0.10117968082459,1,0,-0.5669188163210098,0,0,5,0,0.9250866891358716,6,4,0,-0.06313935545242814,0,0,0,129900.0,0,-0.28588647550360613,0,4,-0.02667561487427557,1,0.04971419762428216,83,26,1
24,-0.2538005364895121,-0.7848905642207595,-0.10331282968963837,3,1,1,2,-0.5562505815103235,3.6555030862406435,3,1,1,0,2,-0.8117407747699283,1,0,0,0,-0.3595391482902645,1,2,0,0,1,0,1,0,-0.9420456411403695,1,2,2,2,0,59,-0.8709790316911101,0,0,0,0,25,1,3,0,1,-0.24370672847406089,0,-0.004659629813621751,1,-0.10117968082459,0,0,-0.5669188163210098,0,0,4,0,0.6291214065137614,7,4,0,-0.06313935545242814,0,0,0,154000.0,0,-0.28588647550360613,0,4,0.01870752358879367,1,2.4681781874274296,75,51,4
25,1.1224792554698595,-0.7848905642207595,-0.10331282968963837,3,1,1,3,-0.9689513522335401,-0.29297508270245554,4,4,0,0,1,2.287430697467401,1,0,0,0,-0.3595391482902645,2,1,0,0,1,0,2,0,1.9368822857067625,3,2,1,2,0,98,0.1961069969005722,0,0,0,0,26,1,3,0,1,0.5150104976460543,1,1.9183053235119236,0,-0.10117968082459,0,0,3.0114072446579847,0,0,6,0,0.125980426056174,4,7,0,-0.06313935545242814,0,0,0,256300.0,0,-0.28588647550360613,0,5,1.1669009267044455,1,-0.7406335114617137,114,57,3
26,-0.661587141514511,-0.7848905642207595,-0.10331282968963837,3,1,1,2,-0.45527060569506833,2.5797201120675233,2,3,0,1,2,-0.8663517258225685,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,1,0,0.4788445937228924,2,2,2,2,0,96,-1.1871526697923493,0,0,2,0,27,1,3,0,1,-0.3763300938687201,1,-0.4267738878606927,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,4,0,-0.22917791309035826,6,4,0,-0.06313935545242814,0,0,0,134800.0,0,-0.28588647550360613,0,3,-0.3443575841157603,1,1.013938402709197,58,50,4
27,1.3875405487361088,-0.7848905642207595,-0.10331282968963837,3,1,1,3,1.704822790005172,-0.29297508270245554,0,4,1,0,0,-0.17006209990140644,1,0,0,0,-0.3595391482902645,2,1,0,0,1,0,2,0,1.3889572931777923,3,2,1,2,0,99,0.4016198616663777,0,0,0,0,28,1,3,0,1,0.16608171985819384,0,1.3554863127824959,0,-0.10117968082459,0,0,0.5513080777349258,0,0,4,0,0.03719084126954093,4,7,0,-0.06313935545242814,0,0,0,306000.0,0,-0.28588647550360613,0,5,1.4800445820996233,1,-0.7406335114617137,114,58,4
28,1.1224792554698595,-0.7848905642207595,-0.10331282968963837,2,1,1,0,1.8343405850725645,-0.29297508270245554,2,4,1,0,2,-0.8049144058883483,1,0,0,0,-0.3595391482902645,2,2,0,0,2,0,1,0,-0.7145174662766446,1,2,1,2,0,48,0.1961069969005722,0,0,2,0,29,1,4,0,1,0.7801304374550718,0,-1.036494482817573,1,-0.10117968082459,0,0,-0.5669188163210098,0,0,11,0,3.1152297805394866,5,4,0,-0.06313935545242814,0,0,0,207500.0,0,-0.28588647550360613,0,4,0.9808300590058616,1,1.5355678907059542,64,47,0
29,-1.6300803284488836,-0.7848905642207595,-0.10331282968963837,1,1,1,3,-0.9689513522335401,-0.29297508270245554,4,4,0,0,2,-0.0926965859101662,0,0,0,0,0.9946677413300125,2,2,0,0,0,1,1,0,-1.0813486053426502,1,2,2,3,0,12,-1.9380650602827925,0,0,3,0,30,1,2,0,1,-0.4873989926122396,0,-0.4267738878606927,1,-0.10117968082459,0,0,-0.5669188163210098,0,0,4,0,-0.7027223652857345,5,3,0,-0.06313935545242814,0,0,0,68500.0,0,-0.28588647550360613,0,2,-1.2066372149140758,1,-0.35336313400957575,37,0,2
30,-1.3013023781474782,0.7733033523188569,-0.10331282968963837,3,1,1,3,-0.9689513522335401,-0.29297508270245554,4,4,0,0,2,0.20083727599777465,0,0,0,0,2.3177434380854556,3,2,0,0,0,1,1,0,-1.03491428394189,1,3,2,2,0,12,-0.3631251254909946,0,0,2,0,31,1,4,0,1,-0.21150181947765226,0,-0.895789730135216,0,-0.10117968082459,0,1,-0.5669188163210098,0,0,6,0,0.09638389779396296,3,3,1,-0.06313935545242814,0,0,0,40000.0,0,-0.28588647550360613,0,4,-0.9139159718272792,1,-0.7406335114617137,30,0,2
31,0.1743753987867368,-0.7848905642207595,-0.10331282968963837,3,1,1,3,-0.9689513522335401,-0.29297508270245554,4,4,0,0,2,1.5183264701427184,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,1,0,-0.9374022090002935,1,2,2,2,0,57,-0.5389967116848089,1,0,1,0,32,1,3,0,1,-0.20592301634441612,0,-0.004659629813621751,1,-0.10117968082459,0,0,-0.5669188163210098,0,0,5,0,0.25916480323612356,5,4,0,-0.06313935545242814,0,0,0,149350.0,0,-0.28588647550360613,0,4,0.3999258866785753,1,-0.7406335114617137,73,56,2
32,0.18966739647517428,-0.7848905642207595,-0.10331282968963837,3,1,1,1,-0.9689513522335401,-0.29297508270245554,4,4,0,0,0,1.5319792079058785,1,0,0,0,-0.3595391482902645,2,1,0,0,0,0,2,0,0.05164883683589861,2,2,1,2,0,98,-0.5271402002560125,0,0,0,0,33,1,3,0,1,0.11168838930914146,1,0.7457657178256155,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,0,0,-0.2587744413525693,4,7,0,-0.06313935545242814,0,0,0,179900.0,0,-0.28588647550360613,0,5,0.41354082821749605,1,-0.7406335114617137,114,57,2
33,1.3773458836104837,-0.7848905642207595,-0.10331282968963837,4,1,1,3,1.265779416895367,-0.29297508270245554,3,4,0,1,2,-0.4112604670505671,1,0,0,0,-0.3595391482902645,2,2,0,0,1,0,1,0,-0.1201581523469141,2,2,1,2,0,50,0.3937155207138467,1,0,1,0,34,1,3,0,1,0.04867327209963323,0,0.04224195441383058,1,-0.10117968082459,0,0,-0.5669188163210098,0,0,3,0,-0.1403883283037252,4,4,0,-0.06313935545242814,0,0,0,165500.0,0,-0.28588647550360613,0,4,0.7856825636146638,1,-0.7406335114617137,66,9,4
34,1.0230812704950158,-0.7848905642207595,-0.10331282968963837,2,0,1,3,1.5621336937444854,-0.29297508270245554,0,4,1,0,0,-0.34754769082248693,1,0,0,0,-0.3595391482902645,2,0,0,0,1,0,2,0,0.385975950921372,2,2,0,2,0,96,0.11903967261339515,0,0,0,0,35,1,1,0,1,-0.36200271309472726,0,-0.4267738878606927,0,-0.10117968082459,1,0,0.8085002633677911,0,0,7,0,-0.0072039511237756045,4,8,0,-0.06313935545242814,0,0,0,277500.0,0,-0.28588647550360613,0,4,1.1555551420886783,1,0.8637723379828579,112,55,1
35,-0.07029656422826257,2.2941752588814768,-0.10331282968963837,4,1,1,1,-0.9689513522335401,-0.29297508270245554,4,4,0,0,0,1.2657508215242577,1,0,0,0,-0.3595391482902645,2,1,0,0,1,0,3,0,1.0128392898316347,3,2,0,2,0,95,1.879731619789671,1,0,0,0,36,1,3,0,1,0.41205622164178735,0,1.824502155057019,0,-0.10117968082459,0,0,0.17111093375590772,0,0,8,0,-0.22917791309035826,4,7,0,-0.06313935545242814,0,0,0,309000.0,0,-0.28588647550360613,0,7,0.148049468208541,1,0.15245939980546164,111,55,0
36,-0.15949988407748109,-0.7848905642207595,-0.10331282968963837,3,1,1,3,-0.9689513522335401,-0.29297508270245554,4,4,0,0,1,1.2202416956470576,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,1,0,0.9246140791701902,2,2,2,2,0,86,-0.7978638778801985,1,0,0,0,37,1,4,0,1,0.0875981030519854,1,2.012108491966828,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,5,0,0.24436653910501807,4,4,0,-0.06313935545242814,0,0,0,145000.0,0,-0.28588647550360613,0,4,0.10266632974547177,1,2.35752950815539,101,45,3
37,0.3502333722037676,-0.7848905642207595,-0.10331282968963837,3,1,1,3,1.693846705677427,-0.29297508270245554,3,4,0,1,2,-1.0847955300331291,1,0,0,0,-0.3595391482902645,2,2,0,0,1,0,1,0,0.11665688679696289,2,2,0,2,0,45,-0.40264683025364956,0,0,1,0,38,1,4,0,1,-0.20744450810802598,0,0.2298482913236399,0,-0.10117968082459,0,0,3.0673185893607817,0,0,9,0,-0.7027223652857345,5,4,0,-0.06313935545242814,0,0,0,153000.0,0,-0.28588647550360613,0,3,0.5564977143761641,1,-0.7406335114617137,61,40,3
38,-0.26144653533373086,-0.7848905642207595,-0.10331282968963837,3,1,1,3,0.6357521764827969,-0.29297508270245554,0,4,1,0,2,-0.5341351069190075,1,0,0,0,-0.3595391482902645,1,2,0,0,0,0,1,0,-1.053488012502194,1,2,2,2,0,44,-0.8769072874055084,0,0,2,0,39,1,3,0,1,-0.284787006091527,0,-0.051561214041074076,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,0,0,0.06678736953175195,6,4,0,-0.06313935545242814,0,0,1,109000.0,0,-0.28588647550360613,0,3,0.011900052819333285,1,-0.7406335114617137,60,57,4
39,-0.019323238600137703,-0.7848905642207595,-0.10331282968963837,2,0,4,4,-0.9689513522335401,-0.29297508270245554,5,5,0,0,4,-1.2759338587173696,0,0,0,0,-0.3595391482902645,2,2,1,0,0,0,2,0,-2.195772318960895,0,5,3,5,0,71,-0.6891791897828976,0,0,2,0,40,2,2,0,1,-0.5234076310176728,0,-0.19226596672343108,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,5,0,-0.7027223652857345,4,3,1,-0.06313935545242814,0,0,0,82000.0,0,-0.28588647550360613,0,4,-2.386598814953876,1,-0.7406335114617137,62,5,2
40,0.4190473618017362,-0.7848905642207595,-0.10331282968963837,3,1,1,3,0.4425730923144827,-0.29297508270245554,3,4,0,0,2,-0.2633558079496667,1,0,0,0,-0.3595391482902645,2,2,0,0,1,0,2,0,-0.15266217732744625,2,2,1,2,0,56,-0.3492925288240654,0,0,0,0,41,1,4,0,1,-0.19146884459012248,0,0.6988641335981631,0,-0.10117968082459,0,0,-0.002214234822762314,0,0,11,0,1.3394380848068257,4,5,0,-0.06313935545242814,0,0,1,160000.0,0,-0.28588647550360613,0,4,0.08224391743709061,1,-0.7406335114617137,72,15,0
41,0.4292420269273612,-0.7848905642207595,-0.10331282968963837,2,1,1,0,1.1538233567523668,-0.29297508270245554,2,4,0,1,2,-0.4044340981689871,1,0,0,0,-0.3595391482902645,1,2,0,0,2,0,1,0,-0.7655952198174808,1,2,1,2,0,50,-0.34138818787153447,1,0,1,0,42,1,4,0,1,0.8541763699507515,0,2.1528132446491854,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,6,0,0.8362971043492384,5,4,0,-0.06313935545242814,0,0,0,170000.0,0,-0.28588647550360613,0,3,0.6767630313032976,1,-0.7406335114617137,66,9,1
42,-0.7023658020170109,-0.7848905642207595,-0.10331282968963837,2,1,1,1,0.6708756463315813,0.25673819530908365,1,6,1,0,1,-1.2759338587173696,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,1,0,0.144517479637419,2,1,1,2,0,74,-1.2187700336024732,0,0,1,0,43,1,3,0,1,-0.1252839528730937,0,-0.004659629813621751,1,-0.10117968082459,0,0,-0.5669188163210098,0,0,11,0,-0.7027223652857345,6,4,0,-0.06313935545242814,0,0,0,144000.0,0,-0.28588647550360613,0,3,-0.480506999504968,1,1.1562009903446764,90,33,1
43,-0.5647378228210739,-0.7848905642207595,-0.10331282968963837,3,1,1,1,-0.35429062987981325,2.609274589379972,6,2,1,0,1,-0.8959326576427485,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,1,0,-0.7655952198174808,1,2,2,2,0,68,-1.112061430743305,0,0,2,0,44,1,4,0,1,-0.12274813326707729,0,-0.004659629813621751,1,-0.10117968082459,0,0,-0.5669188163210098,0,0,6,0,-0.7027223652857345,5,4,0,-0.06313935545242814,0,0,0,130250.0,0,-0.28588647550360613,0,3,-0.2581296210359287,1,0.40537066671298033,82,30,2
