Id,SalePrice
1607,169982.45
1608,204874.31
1609,184883.62
1610,153994.6
1611,130472.98
1612,168178.27
1613,167381.45
1614,125419.64
1615,87566.234
1616,67543.31
1617,90989.95
1618,124357.89
1619,140716.92
1620,179336.23
1621,134287.47
1622,139260.52
1623,276398.44
1624,210578.31
1625,116385.25
1626,150260.81
1627,190410.75
1628,274491.1
1629,179198.05
1630,355446.25
1631,220301.11
1632,236693.25
1633,171103.31
1634,186478.62
1635,177326.16
1636,147606.14
1637,194046.66
1638,185077.42
1639,183847.34
1640,249051.47
1641,176706.98
1642,229824.25
1643,222830.67
1644,228434.48
1645,191435.88
1646,159434.39
1647,151845.98
1648,131528.12
1649,141830.03
1650,116590.78
1651,118673.74
1652,94349.51
1653,99056.1
1654,142901.48
1655,136977.7
1656,144708.03
1657,147601.55
1658,143665.73
1659,124434.08
1660,157905.53
1661,470925.9
1662,389539.84
1663,371037.25
1664,415337.34
1665,327919.25
1666,321266.25
1667,381829.8
1668,341566.72
1669,285477.47
1670,354145.6
1671,257067.33
1672,498233.4
1673,297261.47
1674,252691.89
1675,187484.62
1676,191971.62
1677,224721.75
1678,443375.97
1679,397067.75
1680,349116.25
1681,258616.95
1682,287312.47
1683,174798.4
1684,168171.81
1685,165276.73
1686,165404.78
1687,163826.95
1688,191195.23
1689,194082.22
1690,191706.56
1691,180231.7
1692,262759.38
1693,170315.08
1694,182182.31
1695,162492.25
1696,277139.06
1697,168000.11
1698,361719.88
1699,323399.0
1700,247673.86
1701,262788.28
1702,242421.95
1703,242786.8
1704,276804.8
1705,224403.67
1706,398209.78
1707,217496.55
1708,213265.66
1709,267995.0
1710,222692.48
1711,250407.1
1712,246816.19
1713,274628.03
1714,216450.88
1715,208549.28
1716,185386.47
1717,169487.84
1718,127361.85
1719,198027.73
1720,238544.66
1721,161457.5
1722,121465.71
1723,149797.19
1724,205992.83
1725,237160.69
1726,185982.5
1727,156586.89
1728,171453.94
1729,168198.03
1730,159301.2
1731,120600.66
1732,123880.04
1733,118703.02
1734,119587.63
1735,123081.25
1736,115418.375
1737,320511.0
1738,219696.1
1739,260918.86
1740,249280.77
1741,196857.0
1742,173396.66
1743,176577.27
1744,312360.56
1745,239165.33
1746,183456.8
1747,215735.55
1748,218469.92
1749,149675.3
1750,127795.13
1751,226289.45
1752,117026.09
1753,146016.73
1754,192801.45
1755,166892.36
1756,122811.74
1757,120055.76
1758,148311.2
1759,158103.42
1760,161604.38
1761,138848.89
1762,182997.33
1763,168837.48
1764,108225.82
1765,179621.45
1766,165284.05
1767,223391.81
1768,145380.03
1769,169571.38
1770,145863.7
1771,119964.73
1772,135165.23
1773,132139.66
1774,116598.86
1775,141294.67
1776,117336.84
1777,118561.945
1778,133336.0
1779,122597.016
1780,174618.33
1781,120745.414
1782,88067.195
1783,141555.33
1784,107398.99
1785,125814.57
1786,130322.52
1787,160426.25
1788,48771.93
1789,97023.19
1790,77757.71
1791,191560.4
1792,160716.28
1793,124255.02
1794,144550.92
1795,133070.19
1796,129557.19
1797,117214.516
1798,122872.586
1799,109803.51
1800,135667.58
1801,129314.016
1802,128096.52
1803,150170.27
1804,146745.5
1805,130537.37
1806,113953.57
1807,121148.42
1808,125701.61
1809,122962.83
1810,147699.88
1811,101717.93
1812,92924.57
1813,124362.11
1814,94815.03
1815,36251.023
1816,98244.44
1817,112482.914
1818,150585.34
1819,117982.61
1820,45827.0
1821,104122.125
1822,136273.5
1823,44638.82
1824,138371.34
1825,136458.34
1826,104578.95
1827,102515.82
1828,127926.58
1829,99355.39
1830,139890.72
1831,140774.8
1832,67549.086
1833,141674.12
1834,123201.34
1835,123039.16
1836,124591.78
1837,79635.41
1838,126543.47
1839,88221.984
1840,162884.23
1841,141258.52
1842,81230.39
1843,132225.05
1844,136991.6
1845,131827.11
1846,153808.66
1847,168338.44
1848,43905.043
1849,106898.85
1850,109202.86
1851,147594.47
1852,119973.555
1853,128705.91
1854,163350.1
1855,145153.67
1856,218235.19
1857,150424.81
1858,134999.81
1859,117495.75
1860,150421.84
1861,116917.58
1862,309091.9
1863,296827.97
1864,297370.12
1865,328423.84
1866,343640.12
1867,231818.62
1868,290395.12
1869,204743.25
1870,229528.6
1871,248129.27
1872,171835.14
1873,235076.42
1874,137134.02
1875,194194.67
1876,195953.16
1877,210366.19
1878,195449.08
1879,130528.266
1880,132117.19
1881,222004.4
1882,246600.11
1883,188377.62
1884,207629.86
1885,240383.28
1886,283513.6
1887,204904.38
1888,267791.16
1889,160807.34
1890,127254.66
1891,137742.69
1892,103316.36
1893,125638.21
1894,123103.09
1895,130759.85
1896,125097.51
1897,121442.695
1898,110052.22
1899,152802.31
1900,144942.05
1901,176909.95
1902,141100.86
1903,206042.8
1904,144669.16
1905,192289.52
1906,168279.92
1907,206074.61
1908,108571.19
1909,131829.7
1910,116696.68
1911,213524.25
1912,320518.9
1913,135504.23
1914,59387.6
1915,357149.8
1916,56269.414
1917,245593.06
1918,142893.0
1919,166790.4
1920,142770.84
1921,444830.5
1922,331939.78
1923,209242.08
1924,216676.42
1925,191175.56
1926,394786.66
1927,132471.73
1928,149714.42
1929,125794.33
1930,132160.23
1931,143274.16
1932,138052.23
1933,203715.8
1934,175390.08
1935,173848.34
1936,188868.06
1937,179063.14
1938,170122.44
1939,230625.95
1940,177589.0
1941,166061.25
1942,183155.33
1943,205951.12
1944,366651.94
1945,402067.4
1946,151593.52
1947,326171.94
1948,169251.8
1949,240977.72
1950,177117.45
1951,261142.19
1952,198970.72
1953,164857.94
1954,180811.3
1955,135295.67
1956,275006.2
1957,155271.95
1958,317522.66
1959,141089.45
1960,112464.06
1961,121994.07
1962,97879.56
1963,108440.92
1964,111993.12
1965,146362.1
1966,133622.3
1967,278469.66
1968,465417.25
1969,399025.78
1970,446331.28
1971,422023.88
1972,370646.28
1973,251403.89
1974,320425.53
1975,468569.75
1976,268445.94
1977,340190.28
1978,361052.34
1979,344380.28
1980,181837.72
1981,342356.12
1982,224654.77
1983,204487.89
1984,162513.28
1985,225369.3
1986,208848.78
1987,175909.05
1988,176031.22
1989,191088.2
1990,214014.31
1991,242000.1
1992,211738.66
1993,166313.2
1994,232652.53
1995,181178.44
1996,244006.44
1997,313556.66
1998,318640.84
1999,263434.62
2000,308674.3
2001,270659.53
2002,239780.45
2003,256998.48
2004,270499.9
2005,202919.72
2006,232728.72
2007,235899.7
2008,229893.92
2009,194009.34
2010,188310.17
2011,127443.41
2012,168851.66
2013,183915.11
2014,182755.61
2015,201143.34
2016,195344.14
2017,195607.42
2018,116665.98
2019,132368.25
2020,100869.48
2021,102296.914
2022,180215.73
2023,146066.8
2024,264998.9
2025,358985.84
2026,166812.0
2027,157469.61
2028,147517.6
2029,171811.73
2030,274116.62
2031,231987.11
2032,267157.6
2033,259087.78
2034,164944.86
2035,214809.27
2036,184521.6
2037,190614.03
2038,319999.94
2039,218659.61
2040,328047.1
2041,296683.34
2042,203739.03
2043,171209.84
2044,157522.2
2045,205665.06
2046,142502.22
2047,147693.92
2048,134017.97
2049,148447.66
2050,174469.39
2051,106161.75
2052,124820.695
2053,141953.14
2054,74657.45
2055,157552.25
2056,135626.12
2057,111604.56
2058,232420.19
2059,133796.98
2060,166803.61
2061,170387.08
2062,130321.38
2063,113869.22
2064,143568.77
2065,118772.41
2066,157013.31
2067,122638.49
2068,120369.53
2069,80318.195
2070,111107.766
2071,95474.734
2072,99951.52
2073,136984.12
2074,172272.53
2075,141565.44
2076,115960.04
2077,154653.36
2078,129864.88
2079,127301.76
2080,117413.39
2081,124172.51
2082,121921.46
2083,142176.75
2084,108832.69
2085,120158.59
2086,132259.23
2087,114702.0
2088,92249.8
2089,70100.8
2090,120546.0
2091,121173.74
2092,120693.23
2093,117850.05
2094,102225.8
2095,146943.4
2096,71367.6
2097,90484.06
2098,145865.23
2099,50607.836
2100,78090.74
2101,114944.63
2102,120959.445
2103,102130.84
2104,135793.69
2105,127027.61
2106,66081.51
2107,201036.0
2108,111292.414
2109,107463.58
2110,121105.336
2111,126809.03
2112,133663.34
2113,118921.734
2114,107698.85
2115,154373.75
2116,119593.23
2117,144905.6
2118,122641.76
2119,109146.32
2120,116950.83
2121,110051.484
2122,90891.78
2123,86587.08
2124,154816.12
2125,120430.3
2126,144339.81
2127,148456.7
2128,124004.0
2129,93704.09
2130,145816.72
2131,131497.39
2132,107598.805
2133,125424.39
2134,116837.984
2135,90728.61
2136,78472.516
2137,112705.01
2138,129989.89
2139,153380.05
2140,136697.69
2141,145810.23
2142,124621.24
2143,146483.81
2144,120393.71
2145,131578.0
2146,150954.05
2147,126853.26
2148,134028.2
2149,147660.27
2150,232868.12
2151,102866.3
2152,165162.86
2153,158768.95
2154,108117.695
2155,142136.08
2156,279380.34
2157,223292.66
2158,222077.97
2159,194883.11
2160,169622.48
2161,229988.1
2162,378123.3
2163,362018.12
2164,246253.67
2165,193927.67
2166,144923.34
2167,221187.27
2168,198296.44
2169,200316.81
2170,221357.89
2171,151704.77
2172,127469.29
2173,158759.31
2174,226858.69
2175,300199.97
2176,319986.53
2177,249620.31
2178,198821.38
2179,138306.53
2180,245304.73
2181,186642.55
2182,211412.78
2183,186871.84
2184,121350.74
2185,114673.234
2186,141260.69
2187,150789.39
2188,153941.39
2189,209536.12
2190,82594.96
2191,76844.46
2192,86993.42
2193,98369.516
2194,102175.49
2195,108834.695
2196,101401.6
2197,117281.66
2198,161482.84
2199,179862.56
2200,145196.23
2201,145345.2
2202,194590.33
2203,149462.38
2204,188362.55
2205,116173.336
2206,149388.9
2207,224292.2
2208,249514.61
2209,226675.66
2210,122169.664
2211,106552.36
2212,113529.14
2213,107902.695
2214,128810.21
2215,104181.54
2216,147096.36
2217,66872.94
2218,71979.02
2219,60175.586
2220,63494.97
2221,362859.8
2222,287888.78
2223,291327.53
2224,217694.23
2225,122391.27
2226,196108.88
2227,196747.48
2228,246436.9
2229,250150.38
2230,153148.8
2231,203108.34
2232,186459.55
2233,170970.75
2234,225147.34
2235,222760.38
2236,264198.03
2237,330579.72
2238,203690.2
2239,92367.64
2240,156249.33
2241,184462.05
2242,123172.74
2243,129384.945
2244,101493.125
2245,100371.125
2246,134817.05
2247,106649.06
2248,124620.81
2249,119248.74
2250,134892.28
2251,107942.734
2252,168819.31
2253,151408.64
2254,180179.86
2255,190730.94
2256,175369.47
2257,211404.52
2258,157006.0
2259,177209.62
2260,161423.3
2261,187893.1
2262,203341.61
2263,375512.22
2264,473826.5
2265,170118.88
2266,320874.1
2267,380404.28
2268,403219.78
2269,141381.14
2270,188921.48
2271,211090.19
2272,204075.86
2273,160131.14
2274,182768.38
2275,155270.66
2276,194608.84
2277,182160.11
2278,144003.44
2279,129416.34
2280,107138.586
2281,171046.08
2282,193004.42
2283,104420.61
2284,116010.2
2285,136958.52
2286,120812.29
2287,359617.34
2288,274069.5
2289,413730.5
2290,448053.06
2291,322840.53
2292,453994.6
2293,479334.12
2294,429672.0
2295,461585.5
2296,219650.1
2297,324150.66
2298,328024.94
2299,383892.3
2300,344094.4
2301,290639.47
2302,240289.69
2303,235701.9
2304,232388.03
2305,184127.42
2306,181108.22
2307,187983.02
2308,218983.12
2309,280721.88
2310,218236.55
2311,187232.5
2312,175807.27
2313,173088.45
2314,160828.25
2315,169846.53
2316,181371.11
2317,182111.11
2318,172949.72
2319,168362.67
2320,177381.81
2321,241841.8
2322,163694.75
2323,185607.08
2324,168359.42
2325,208728.31
2326,169733.69
2327,209456.56
2328,231285.84
2329,184838.4
2330,173888.0
2331,357393.12
2332,392282.97
2333,314291.06
2334,260747.03
2335,258722.64
2336,335050.06
2337,202677.3
2338,273285.22
2339,203595.56
2340,388780.06
2341,215723.05
2342,220965.44
2343,220523.52
2344,213687.72
2345,231502.6
2346,213766.25
2347,194153.61
2348,235926.58
2349,180938.86
2350,317424.44
2351,268750.47
2352,258754.56
2353,271727.25
2354,130765.48
2355,139978.31
2356,145822.52
2357,196242.95
2358,194260.3
2359,127050.05
2360,115021.28
2361,140079.14
2362,264246.3
2363,135770.78
2364,147636.39
2365,222758.66
2366,183617.27
2367,215225.16
2368,217012.44
2369,214427.48
2370,170256.45
2371,169689.62
2372,196967.72
2373,273896.97
2374,307014.03
2375,247484.36
2376,293081.5
2377,382207.62
2378,148339.81
2379,214933.81
2380,141172.38
2381,152329.48
2382,191324.62
2383,199425.58
2384,240572.28
2385,155832.34
2386,134846.78
2387,132956.36
2388,98311.23
2389,122842.61
2390,151007.03
2391,148771.31
2392,115350.484
2393,166587.61
2394,145344.66
2395,210563.27
2396,148519.33
2397,216422.69
2398,131878.31
2399,50755.97
2400,56998.223
2401,104372.71
2402,132559.7
2403,132828.53
2404,151654.6
2405,160606.67
2406,139537.97
2407,123265.56
2408,137497.5
2409,122835.46
2410,152224.1
2411,116101.625
2412,154865.14
2413,126852.15
2414,150305.5
2415,124939.266
2416,124864.195
2417,134487.58
2418,127385.09
2419,124429.46
2420,128940.914
2421,136709.05
2422,101606.68
2423,120519.1
2424,150228.89
2425,239205.8
2426,124156.57
2427,141796.78
2428,170208.33
2429,113793.18
2430,136309.8
2431,109992.99
2432,139889.36
2433,145434.22
2434,132510.44
2435,152221.0
2436,114730.65
2437,98987.05
2438,121801.49
2439,100548.32
2440,113471.336
2441,86746.02
2442,90724.93
2443,122464.375
2444,116291.38
2445,80652.914
2446,137797.77
2447,184927.88
2448,130166.42
2449,100253.89
2450,141090.17
2451,120708.62
2452,207353.2
2453,87536.484
2454,119142.625
2455,113051.33
2456,125019.71
2457,130733.54
2458,126323.33
2459,112899.9
2460,133710.66
2461,119246.61
2462,134412.0
2463,123458.12
2464,182618.44
2465,137823.47
2466,113905.26
2467,135238.73
2468,78960.62
2469,79118.086
2470,183526.83
2471,205777.98
2472,168705.66
2473,106596.28
2474,72251.97
2475,214863.38
2476,120216.836
2477,131030.4
2478,150555.58
2479,104351.27
2480,144821.89
2481,112591.21
2482,127889.02
2483,109711.7
2484,119769.88
2485,126364.93
2486,157749.83
2487,164428.16
2488,155555.62
2489,146063.53
2490,156239.02
2491,80739.625
2492,191401.31
2493,147827.88
2494,140319.25
2495,73379.85
2496,279586.47
2497,147842.22
2498,105994.875
2499,90505.07
2500,121112.55
2501,131492.44
2502,145025.03
2503,94577.2
2504,171254.64
2505,220898.94
2506,253711.23
2507,276594.03
2508,253945.11
2509,208143.0
2510,213713.2
2511,170301.47
2512,205092.77
2513,213103.22
2514,283299.8
2515,151071.83
2516,169803.62
2517,139735.16
2518,149523.11
2519,230684.75
2520,213361.23
2521,182676.06
2522,221694.95
2523,112836.63
2524,134361.64
2525,144024.72
2526,131276.86
2527,103429.79
2528,126649.14
2529,138483.55
2530,120510.35
2531,254890.69
2532,221943.39
2533,196973.08
2534,213023.64
2535,306493.25
2536,234073.5
2537,227748.89
2538,174730.67
2539,180092.77
2540,172638.75
2541,177842.77
2542,166907.55
2543,123028.03
2544,130284.39
2545,130892.266
2546,126824.98
2547,136190.12
2548,155275.52
2549,160589.23
2550,275112.94
2551,142024.23
2552,123472.89
2553,76220.6
2554,97279.8
2555,116769.93
2556,102643.625
2557,107357.04
2558,126547.65
2559,133422.34
2560,142094.23
2561,142482.34
2562,140645.53
2563,148889.17
2564,193043.81
2565,145024.22
2566,167468.1
2567,135001.17
2568,203875.75
2569,212129.83
2570,117021.92
2571,194709.02
2572,142157.78
2573,218454.73
2574,256591.72
2575,128482.03
2576,121126.62
2577,161244.97
2578,77254.914
2579,54213.492
2580,115994.086
2581,94662.91
2582,108624.42
2583,278552.9
2584,162492.44
2585,187062.02
2586,215458.2
2587,199649.38
2588,143553.73
2589,149831.16
2590,206810.45
2591,230701.31
2592,211082.75
2593,254920.98
2594,171019.53
2595,193054.45
2596,285603.12
2597,188485.22
2598,297132.1
2599,291179.06
2600,199167.86
2601,152043.4
2602,77432.97
2603,96302.44
2604,91160.086
2605,74044.07
2606,151337.25
2607,201465.75
2608,196587.25
2609,168444.2
2610,109827.086
2611,119867.086
2612,155756.75
2613,130048.445
2614,131105.36
2615,148837.2
2616,141001.9
2617,189671.06
2618,182119.88
2619,172928.0
2620,185998.61
2621,176741.86
2622,177094.11
2623,230418.4
2624,304415.72
2625,299372.72
2626,170874.95
2627,162851.64
2628,499579.56
2629,509180.8
2630,389439.5
2631,464916.5
2632,449002.3
2633,331903.72
2634,414999.62
2635,162539.67
2636,177852.2
2637,176868.77
2638,249453.6
2639,186699.11
2640,152755.22
2641,104852.336
2642,198281.72
2643,100447.5
2644,124558.555
2645,107074.43
2646,93459.01
2647,103393.05
2648,132406.14
2649,142950.12
2650,130634.516
2651,142462.58
2652,418770.25
2653,254649.02
2654,265855.03
2655,400855.6
2656,319841.0
2657,332900.6
2658,279957.2
2659,308546.66
2660,354095.12
2661,345866.53
2662,367011.97
2663,276232.5
2664,279676.84
2665,319345.94
2666,286458.75
2667,156493.1
2668,173662.34
2669,174692.77
2670,270089.88
2671,180065.17
2672,195102.39
2673,205879.11
2674,203226.17
2675,171766.42
2676,184129.84
2677,191499.19
2678,256502.47
2679,271650.84
2680,272910.53
2681,413160.72
2682,312030.06
2683,532376.1
2684,324190.78
2685,334911.0
2686,248041.2
2687,330134.53
2688,202562.8
2689,199833.77
2690,451835.97
2691,192208.86
2692,130800.85
2693,190993.14
2694,120587.86
2695,191067.89
2696,183984.36
2697,189509.75
2698,186414.2
2699,168919.16
2700,152231.19
2701,143174.08
2702,105318.81
2703,118968.58
2704,138402.25
2705,116937.39
2706,110303.766
2707,114859.93
2708,130165.586
2709,106846.55
2710,124737.31
2711,278614.3
2712,385893.34
2713,167938.52
2714,147396.88
2715,171506.06
2716,140937.31
2717,161102.66
2718,226179.02
2719,149800.28
2720,164129.34
2721,133964.62
2722,163045.83
2723,133125.22
2724,131641.11
2725,131375.55
2726,151857.75
2727,176386.14
2728,173769.83
2729,144354.52
2730,143880.56
2731,126963.5
2732,126478.07
2733,152511.6
2734,141892.39
2735,134414.33
2736,144578.9
2737,123770.625
2738,131786.1
2739,159462.05
2740,140292.53
2741,146804.23
2742,150365.97
2743,138151.31
2744,162968.64
2745,135350.75
2746,135229.1
2747,148709.78
2748,119180.81
2749,126744.164
2750,129780.164
2751,134476.11
2752,204033.39
2753,151118.81
2754,257418.9
2755,130369.47
2756,95796.58
2757,68427.36
2758,79873.98
2759,152199.28
2760,119034.82
2761,147961.05
2762,143756.73
2763,183061.62
2764,148989.86
2765,289508.44
2766,132927.55
2767,84347.65
2768,130998.375
2769,131431.16
2770,136919.9
2771,108622.11
2772,110254.8
2773,165154.25
2774,134738.22
2775,107050.414
2776,131689.38
2777,144156.67
2778,98006.6
2779,121663.17
2780,90218.35
2781,99858.1
2782,89894.195
2783,105226.234
2784,117938.32
2785,140280.75
2786,66891.86
2787,118755.76
2788,68506.805
2789,157886.03
2790,90723.445
2791,112226.734
2792,51058.41
2793,182096.5
2794,104218.836
2795,119974.266
2796,101546.63
2797,186705.97
2798,108458.04
2799,120949.06
2800,60393.83
2801,109027.13
2802,130669.96
2803,158449.11
2804,124930.47
2805,100081.97
2806,75291.625
2807,154485.5
2808,152189.47
2809,139586.48
2810,132943.39
2811,158568.02
2812,156226.6
2813,172262.97
2814,155534.42
2815,88242.21
2816,242587.08
2817,156557.3
2818,135749.7
2819,168786.58
2820,141946.61
2821,105287.03
2822,202807.78
2823,329636.3
2824,201658.88
2825,159786.42
2826,131379.56
2827,130259.12
2828,219335.92
2829,216165.69
2830,211983.89
2831,173737.06
2832,247290.16
2833,292868.88
2834,210313.36
2835,221328.81
2836,192729.16
2837,148242.08
2838,145871.78
2839,177796.83
2840,198446.23
2841,205267.45
2842,229942.03
2843,154203.08
2844,162678.19
2845,118721.07
2846,215557.25
2847,204575.66
2848,201557.27
2849,198816.23
2850,278201.5
2851,215656.2
2852,224562.92
2853,236920.48
2854,138508.33
2855,198439.77
2856,192375.1
2857,182905.03
2858,193546.89
2859,118020.55
2860,123143.68
2861,121449.805
2862,196221.44
2863,127694.84
2864,230816.88
2865,142654.98
2866,128071.49
2867,95948.72
2868,103455.68
2869,107681.69
2870,118606.37
2871,77985.62
2872,40429.766
2873,93822.93
2874,138686.3
2875,114780.55
2876,168805.06
2877,140339.53
2878,168905.02
2879,140754.5
2880,95393.91
2881,139005.45
2882,182874.11
2883,187110.48
2884,199223.05
2885,194877.69
2886,230308.3
2887,89665.73
2888,131962.44
2889,45798.957
2890,81290.87
2891,136067.1
2892,30624.377
2893,83339.54
2894,47661.254
2895,322283.4
2896,286017.88
2897,206890.08
2898,147042.45
2899,197346.11
2900,159256.16
2901,202036.3
2902,190649.73
2903,332377.84
2904,345450.06
2905,87435.484
2906,217031.55
2907,110313.6
2908,130470.266
2909,143111.66
2910,77937.97
2911,73029.14
2912,144040.4
2913,76457.484
2914,72822.266
2915,81958.54
2916,74824.4
2917,177447.83
2918,111590.64
2919,209733.02
